,address,latitude,longitude
4288,520 BEDOK NTH AVE 1,1.330464618,103.9281343
4289,30 NEW UPP CHANGI RD,1.323198777,103.9349452
4290,515 BEDOK NTH AVE 2,1.331866565,103.92996020000001
4291,420 BEDOK NTH ST 1,1.327744679,103.92887440000001
4292,143 BEDOK RESERVOIR RD,1.334984001,103.91276009999999
4293,554 BEDOK NTH ST 3,1.3326271509999998,103.92817209999998
4294,616 BEDOK RESERVOIR RD,1.3319039609999999,103.9151378
4295,40 CHAI CHEE AVE,1.326043353,103.9264885
4296,606 BEDOK RESERVOIR RD,1.3312222790000001,103.9137999
4297,616 BEDOK RESERVOIR RD,1.3319039609999999,103.9151378
4298,59 CHAI CHEE RD,1.324889163,103.9202467
4299,530 BEDOK NTH ST 3,1.33371332,103.9270203
4300,117 BEDOK RESERVOIR RD,1.3314132490000001,103.9086889
4301,204 BEDOK NTH ST 1,1.326359095,103.92999590000001
4302,701 BEDOK RESERVOIR RD,1.3376415609999999,103.91890620000001
4303,418 BEDOK NTH AVE 2,1.328564212,103.9300365
4304,423 BEDOK NTH AVE 1,1.327976141,103.9275651
4305,412 BEDOK NTH AVE 2,1.3292912609999998,103.9310907
4306,409 BEDOK NTH AVE 2,1.328102913,103.93293809999999
4307,409 BEDOK NTH AVE 2,1.328102913,103.93293809999999
4308,220A BEDOK CTRL,1.32569267,103.9346024
4309,37 BEDOK STH AVE 2,1.321906636,103.9398472
4310,41 BEDOK STH RD,1.321050718,103.9408032
4311,136 BEDOK RESERVOIR RD,1.333569161,103.9135458
4312,106 BEDOK RESERVOIR RD,1.329501522,103.9093817
4313,44 BEDOK STH RD,1.3211155479999999,103.9416755
4314,113 BEDOK RESERVOIR RD,1.32996671,103.9107825
4315,131 BEDOK RESERVOIR RD,1.3331220559999999,103.91171120000001
4316,524 BEDOK NTH ST 3,1.3350290740000001,103.9302184
4317,79 BEDOK NTH RD,1.327691945,103.9407637
4318,139 BEDOK RESERVOIR RD,1.334624534,103.9137777
4319,44 BEDOK STH RD,1.3211155479999999,103.9416755
4320,110 BEDOK RESERVOIR RD,1.3301448040000001,103.910318
4321,124 BEDOK RESERVOIR RD,1.3326254229999999,103.91016090000001
4322,125 BEDOK RESERVOIR RD,1.332959934,103.90990479999999
4323,546 BEDOK NTH ST 3,1.330820059,103.9255958
4324,609 BEDOK RESERVOIR RD,1.331474579,103.911837
4325,622 BEDOK RESERVOIR RD,1.33406075,103.9168987
4326,82 BEDOK NTH RD,1.329536805,103.9404066
4327,545 BEDOK NTH ST 3,1.330051424,103.924118
4328,95 BEDOK NTH AVE 4,1.333869994,103.94205670000001
4329,55 CHAI CHEE DR,1.326848469,103.9190156
4330,64 NEW UPP CHANGI RD,1.324218538,103.9398567
4331,165 BEDOK STH RD,1.320308923,103.94609
4332,428 BEDOK NTH RD,1.329539942,103.9276501
4333,718 BEDOK RESERVOIR RD,1.336630599,103.9257485
4334,428 BEDOK NTH RD,1.329539942,103.9276501
4335,655 JLN TENAGA,1.333359362,103.9068506
4336,421 BEDOK NTH RD,1.328259123,103.92897370000001
4337,65 NEW UPP CHANGI RD,1.324678528,103.93977029999999
4338,655 JLN TENAGA,1.333359362,103.9068506
4339,421 BEDOK NTH RD,1.328259123,103.92897370000001
4340,422 BEDOK NTH RD,1.328342376,103.92823100000001
4341,761 BEDOK RESERVOIR VIEW,1.336181973,103.9340432
4342,765 BEDOK RESERVOIR VIEW,1.3357061190000001,103.9363386
4343,768 BEDOK RESERVOIR VIEW,1.335664343,103.93732170000001
4344,763 BEDOK RESERVOIR VIEW,1.336072095,103.9348306
4345,181 BEDOK NTH RD,1.326686013,103.941272
4346,181 BEDOK NTH RD,1.326686013,103.941272
4347,219B BEDOK CTRL,1.325423655,103.9335591
4348,655 JLN TENAGA,1.333359362,103.9068506
4349,111 BEDOK NTH RD,1.33145574,103.93545859999999
4350,98 BEDOK NTH AVE 4,1.334233274,103.9398431
4351,552 BEDOK NTH AVE 1,1.33190105,103.9277438
4352,711 BEDOK RESERVOIR RD,1.3359734159999999,103.92369029999999
4353,660 JLN TENAGA,1.334405458,103.9074033
4354,658 JLN TENAGA,1.333552404,103.90651690000001
4355,660 JLN TENAGA,1.334405458,103.9074033
4356,171 BEDOK STH RD,1.3208967679999999,103.94542870000001
4357,772 BEDOK RESERVOIR VIEW,1.336462568,103.9378955
4358,666 JLN DAMAI,1.333565436,103.9081025
4359,645 JLN TENAGA,1.331671179,103.9065379
4360,803 CHAI CHEE RD,1.3241095729999999,103.9225791
4361,68 BEDOK STH AVE 3,1.318750888,103.94336390000001
4362,19 BEDOK STH RD,1.319756647,103.9342743
4363,32 BEDOK STH AVE 2,1.322625781,103.9378158
4364,716 BEDOK RESERVOIR RD,1.337837952,103.92497370000001
4365,130 BEDOK RESERVOIR RD,1.333436226,103.912338
4366,664 JLN DAMAI,1.334148702,103.9090056
4367,665 JLN DAMAI,1.334135005,103.9081299
4368,110 BISHAN ST 12,1.34740957,103.8480546
4369,132 BISHAN ST 12,1.3456633480000002,103.8515786
4370,309 SHUNFU RD,1.350912963,103.8375852
4371,148 BISHAN ST 11,1.3442336080000001,103.8547636
4372,153 BISHAN ST 13,1.346085959,103.85507829999999
4373,147 BISHAN ST 11,1.343877033,103.8551064
4374,167 BISHAN ST 13,1.347252245,103.8554647
4375,503 BISHAN ST 11,1.349032375,103.84804749999999
4376,180 BISHAN ST 13,1.348489892,103.85239279999999
4377,122 BISHAN ST 12,1.346819884,103.8506141
4378,122 BISHAN ST 12,1.346819884,103.8506141
4379,175 BISHAN ST 13,1.3489606219999999,103.853736
4380,281 BISHAN ST 24,1.3572770930000002,103.84462909999999
4381,226 BISHAN ST 23,1.358546005,103.8471273
4382,230 BISHAN ST 23,1.3579458,103.8454936
4383,125 BISHAN ST 12,1.34711903,103.85155329999999
4384,455 SIN MING AVE,1.3587284259999999,103.83064279999999
4385,214 BISHAN ST 23,1.357511897,103.8483034
4386,204 BISHAN ST 23,1.35487655,103.8475941
4387,111 BISHAN ST 12,1.3470675269999999,103.8480637
4388,289 BISHAN ST 24,1.356661149,103.8449306
4389,273A BISHAN ST 24,1.3563662109999999,103.84393399999999
4390,273B BISHAN ST 24,1.3560729930000002,103.8434702
4391,273B BISHAN ST 24,1.3560729930000002,103.8434702
4392,141 BISHAN ST 12,1.345153984,103.8533671
4393,402 SIN MING AVE,1.362768866,103.8327589
4394,288 BISHAN ST 24,1.356923853,103.84515649999999
4395,164 BISHAN ST 13,1.348463524,103.8560947
4396,165 BISHAN ST 13,1.349198229,103.8561944
4397,179 BISHAN ST 13,1.3486083119999999,103.8518433
4398,273B BISHAN ST 24,1.3560729930000002,103.8434702
4399,275A BISHAN ST 24,1.35673539,103.8435198
4400,273B BISHAN ST 24,1.3560729930000002,103.8434702
4401,208 BISHAN ST 23,1.3549271719999998,103.8485451
4402,174 BISHAN ST 13,1.348207995,103.854277
4403,341 BT BATOK ST 34,1.36280452,103.7491572
4404,259 BT BATOK EAST AVE 4,1.350737307,103.7599454
4405,425 BT BATOK WEST AVE 2,1.36183235,103.74522590000001
4406,321 BT BATOK ST 33,1.3613169930000002,103.74774120000001
4407,536 BT BATOK ST 52,1.355296457,103.7515401
4408,413 BT BATOK WEST AVE 4,1.363838995,103.7463971
4409,267 BT BATOK EAST AVE 4,1.348809566,103.7598926
4410,182 BT BATOK WEST AVE 8,1.3455640219999998,103.7438215
4411,231 BT BATOK EAST AVE 5,1.34908255,103.7545182
4412,359 BT BATOK ST 31,1.361343704,103.75123070000001
4413,316 BT BATOK ST 32,1.360576605,103.74683399999999
4414,180 BT BATOK WEST AVE 8,1.345557925,103.742841
4415,230 BT BATOK EAST AVE 3,1.347715409,103.75499479999999
4416,260 BT BATOK EAST AVE 4,1.3509125919999998,103.75902109999998
4417,345 BT BATOK ST 34,1.362848815,103.7508432
4418,226 BT BATOK CTRL,1.3487333780000001,103.7531743
4419,180 BT BATOK WEST AVE 8,1.345557925,103.742841
4420,321 BT BATOK ST 33,1.3613169930000002,103.74774120000001
4421,501 BT BATOK ST 52,1.3514931940000001,103.7549981
4422,129 BT BATOK WEST AVE 6,1.3514297519999998,103.7460307
4423,233 BT BATOK EAST AVE 5,1.348825265,103.7551276
4424,241 BT BATOK EAST AVE 5,1.350771769,103.75522959999999
4425,145 BT BATOK ST 11,1.349973055,103.7437249
4426,411 BT BATOK WEST AVE 4,1.36411809,103.74602
4427,109 BT BATOK WEST AVE 6,1.347003767,103.7461704
4428,227 BT BATOK CTRL,1.348383998,103.75352029999999
4429,231 BT BATOK EAST AVE 5,1.34908255,103.7545182
4430,367 BT BATOK ST 31,1.360332742,103.7496915
4431,175 BT BATOK WEST AVE 8,1.34554898,103.74159859999999
4432,136 BT BATOK WEST AVE 6,1.350900429,103.74485759999999
4433,514 BT BATOK ST 52,1.354468194,103.7525892
4434,365 BT BATOK ST 31,1.360871521,103.7486445
4435,315 BT BATOK ST 32,1.360096376,103.746561
4436,308 BT BATOK ST 31,1.3585502919999999,103.7481047
4437,358 BT BATOK ST 31,1.361412265,103.7507505
4438,301 BT BATOK ST 31,1.356769427,103.74877430000001
4439,309 BT BATOK ST 31,1.35784327,103.74877790000001
4440,308 BT BATOK ST 31,1.3585502919999999,103.7481047
4441,186 BT BATOK WEST AVE 6,1.3465807669999998,103.7440854
4442,291B BT BATOK ST 24,1.343157,103.7558623
4443,229 BT BATOK EAST AVE 3,1.348276604,103.7546809
4444,511 BT BATOK ST 52,1.35272298,103.7537964
4445,321 BT BATOK ST 33,1.3613169930000002,103.74774120000001
4446,411 BT BATOK WEST AVE 4,1.36411809,103.74602
4447,289F BT BATOK ST 25,1.34463617,103.7590468
4448,113 BT BATOK WEST AVE 6,1.3493675019999998,103.7453474
4449,291E BT BATOK ST 24,1.3434534130000002,103.75478829999999
4450,288D BT BATOK ST 25,1.345803048,103.75926009999999
4451,225 BT BATOK CTRL,1.348496075,103.7526077
4452,290F BT BATOK ST 24,1.343516441,103.7576965
4453,187 BT BATOK WEST AVE 6,1.346513441,103.7446144
4454,231 BT BATOK EAST AVE 5,1.34908255,103.7545182
4455,385 BT BATOK WEST AVE 5,1.3634835330000001,103.75217140000001
4456,101 BT BATOK WEST AVE 6,1.3467063609999999,103.7469207
4457,211 BT BATOK ST 21,1.346802134,103.7503002
4458,384 BT BATOK WEST AVE 5,1.362932637,103.7521942
4459,383 BT BATOK WEST AVE 5,1.3623231519999999,103.7522172
4460,626 BT BATOK CTRL,1.3517197490000001,103.7490228
4461,301 BT BATOK ST 31,1.356769427,103.74877430000001
4462,388 BT BATOK WEST AVE 5,1.364850176,103.7521618
4463,291C BT BATOK ST 24,1.342997774,103.75515809999999
4464,388 BT BATOK WEST AVE 5,1.364428235,103.75232790000001
4465,387 BT BATOK WEST AVE 5,1.364865217,103.7524525
4466,203 BT BATOK ST 21,1.3473325859999998,103.74899040000001
4467,203 BT BATOK ST 21,1.3473325859999998,103.74899040000001
4468,406 BT BATOK WEST AVE 7,1.365178267,103.7458132
4469,140 BT BATOK ST 11,1.350765866,103.74385550000001
4470,142 BT BATOK ST 11,1.35000418,103.7428608
4471,627 BT BATOK CTRL,1.351846127,103.74935
4472,2 JLN BT HO SWEE,1.28728822,103.831873
4473,37 JLN RUMAH TINGGI,1.289374465,103.8103459
4474,137 JLN BT MERAH,1.27814726,103.826959
4475,138 JLN BT MERAH,1.27842357,103.8262376
4476,33 TELOK BLANGAH WAY,1.2743619640000001,103.822184
4477,61 TELOK BLANGAH HTS,1.2757050079999999,103.8120071
4478,21 TELOK BLANGAH CRES,1.276745665,103.8213635
4479,101 BT PURMEI RD,1.2714625659999998,103.8256835
4480,2 JLN BT MERAH,1.2866292129999999,103.8068619
4481,33 TELOK BLANGAH WAY,1.2743619640000001,103.822184
4482,119 BT MERAH VIEW,1.283527552,103.82083
4483,77 TELOK BLANGAH DR,1.273941532,103.80881740000001
4484,13 TELOK BLANGAH CRES,1.278159465,103.8204753
4485,55 TELOK BLANGAH DR,1.27396036,103.8121495
4486,34 JLN BT HO SWEE,1.2880768759999999,103.8270813
4487,130 BT MERAH VIEW,1.284587128,103.8243603
4488,145 JLN BT MERAH,1.277293529,103.8305157
4489,54 TELOK BLANGAH DR,1.273597187,103.8119421
4490,2 EVERTON PK,1.2774163029999999,103.8393308
4491,12 CANTONMENT CL,1.27447616,103.8400703
4492,16 CANTONMENT CL,1.273919926,103.8402609
4493,127A KIM TIAN RD,1.281962435,103.82955909999998
4494,57 HAVELOCK RD,1.290138585,103.82845329999999
4495,127A KIM TIAN RD,1.281962435,103.82955909999998
4496,80C TELOK BLANGAH ST 31,1.273494356,103.80722940000001
4497,127A KIM TIAN RD,1.281962435,103.82955909999998
4498,57 HAVELOCK RD,1.290138585,103.82845329999999
4499,24 TIONG BAHRU RD,1.285726545,103.8312705
4500,12 CANTONMENT CL,1.27447616,103.8400703
4501,120 BT MERAH VIEW,1.282774432,103.8226125
4502,40 TELOK BLANGAH RISE,1.272099266,103.8232451
4503,60 TELOK BLANGAH HTS,1.276078958,103.8121572
4504,111A DEPOT RD,1.281122693,103.80868790000001
4505,40 TELOK BLANGAH RISE,1.272099266,103.8232451
4506,22 JLN MEMBINA,1.284887947,103.8264446
4507,113 BT PURMEI RD,1.274770125,103.8269323
4508,112A DEPOT RD,1.281476362,103.8081481
4509,5 DELTA AVE,1.292231451,103.8276007
4510,111B DEPOT RD,1.281165101,103.80847179999999
4511,40 JLN RUMAH TINGGI,1.288632893,103.8105346
4512,88 TELOK BLANGAH HTS,1.27736919,103.80825490000001
4513,68 REDHILL CL,1.28687207,103.81602609999999
4514,3 DELTA AVE,1.291698335,103.82733449999999
4515,5 DELTA AVE,1.292231451,103.8276007
4516,5 DELTA AVE,1.292231451,103.8276007
4517,69 REDHILL CL,1.287016529,103.8163748
4518,119B KIM TIAN RD,1.281155585,103.8272666
4519,26C JLN MEMBINA,1.2827579740000001,103.8252056
4520,77A REDHILL RD,1.288381067,103.8173911
4521,75B REDHILL RD,1.288480938,103.8158788
4522,75A REDHILL RD,1.288053157,103.81527709999999
4523,80C TELOK BLANGAH ST 31,1.273494356,103.80722940000001
4524,58 HAVELOCK RD,1.290087191,103.82799999999999
4525,127D KIM TIAN RD,1.281119806,103.8299432
4526,8B BOON TIONG RD,1.287016949,103.8303033
4527,58 HAVELOCK RD,1.290087191,103.82799999999999
4528,58 HAVELOCK RD,1.290087191,103.82799999999999
4529,55 HAVELOCK RD,1.290066863,103.8292459
4530,80A TELOK BLANGAH ST 31,1.27368174,103.80657940000002
4531,80A TELOK BLANGAH ST 31,1.27368174,103.80657940000002
4532,80A TELOK BLANGAH ST 31,1.27368174,103.80657940000002
4533,67 TELOK BLANGAH DR,1.274636589,103.8096328
4534,115 BT MERAH CTRL,1.2841280959999999,103.8145438
4535,73 TELOK BLANGAH HTS,1.27573844,103.80918940000001
4536,112A DEPOT RD,1.281476362,103.8081481
4537,111A DEPOT RD,1.281122693,103.80868790000001
4538,88 TELOK BLANGAH HTS,1.27736919,103.80825490000001
4539,85 TELOK BLANGAH HTS,1.277222539,103.8087204
4540,8B BOON TIONG RD,1.287016949,103.8303033
4541,53 HAVELOCK RD,1.289336654,103.8289203
4542,219 PETIR RD,1.374165048,103.77271230000001
4543,139 PETIR RD,1.375348223,103.7696578
4544,149 PETIR RD,1.3767457490000001,103.76670759999999
4545,230 PENDING RD,1.3761666119999998,103.7722071
4546,219 PETIR RD,1.374165048,103.77271230000001
4547,102 GANGSA RD,1.379107628,103.7681538
4548,214 PETIR RD,1.3749411009999999,103.7748564
4549,223 PENDING RD,1.375735175,103.77360920000001
4550,633A SENJA RD,1.385586407,103.7583408
4551,104 GANGSA RD,1.378803995,103.76796879999999
4552,633A SENJA RD,1.385586407,103.7583408
4553,240 BT PANJANG RING RD,1.3793451419999998,103.7712229
4554,618 SENJA RD,1.385266156,103.76128790000001
4555,403 FAJAR RD,1.3811304869999999,103.7677494
4556,275 BANGKIT RD,1.3768355209999998,103.77482579999999
4557,132 CASHEW RD,1.3742738019999998,103.7706886
4558,118 PENDING RD,1.376804203,103.7684637
4559,236 BT PANJANG RING RD,1.379024909,103.77121509999999
4560,114 PENDING RD,1.377855585,103.7698404
4561,406 FAJAR RD,1.381850182,103.7675755
4562,230 PENDING RD,1.3761666119999998,103.7722071
4563,150 PETIR RD,1.37704616,103.76688349999999
4564,501 JELAPANG RD,1.383114736,103.76698990000001
4565,482 SEGAR RD,1.3891609969999998,103.77229190000001
4566,246 BANGKIT RD,1.381371528,103.77324499999999
4567,611 BT PANJANG RING RD,1.383392055,103.7616018
4568,456 SEGAR RD,1.38754537,103.77044240000001
4569,508 JELAPANG RD,1.3863453940000001,103.7688318
4570,172 GANGSA RD,1.3794452659999998,103.76666709999999
4571,456 SEGAR RD,1.38754537,103.77044240000001
4572,601 SENJA RD,1.38191601,103.76249990000001
4573,626 SENJA RD,1.3854748080000001,103.75988050000001
4574,629 SENJA RD,1.386528024,103.759279
4575,170 GANGSA RD,1.378562756,103.7660978
4576,458 SEGAR RD,1.388043942,103.7710676
4577,178 LOMPANG RD,1.380233812,103.7648155
4578,633B SENJA RD,1.385169707,103.75852909999999
4579,170 GANGSA RD,1.378562756,103.7660978
4580,633B SENJA RD,1.385169707,103.75852909999999
4581,633B SENJA RD,1.385169707,103.75852909999999
4582,178 LOMPANG RD,1.380233812,103.7648155
4583,184 JELEBU RD,1.3797109580000002,103.76244009999999
4584,633B SENJA RD,1.385169707,103.75852909999999
4585,468 SEGAR RD,1.3874826180000002,103.7734672
4586,203 PETIR RD,1.3730916880000001,103.7755659
4587,272 BANGKIT RD,1.377573173,103.7744621
4588,629 SENJA RD,1.386528024,103.759279
4589,623 SENJA RD,1.3862561009999999,103.76220129999999
4590,429 BT PANJANG RING RD,1.386833873,103.7700949
4591,476 SEGAR RD,1.38889499,103.7729059
4592,248 BANGKIT RD,1.381371647,103.774299
4593,519 JELAPANG RD,1.3877405040000002,103.7662894
4594,622 SENJA RD,1.385932525,103.761421
4595,518 JELAPANG RD,1.386667406,103.7668587
4596,625 SENJA RD,1.386337352,103.7607845
4597,111 GANGSA RD,1.378167474,103.7683657
4598,516 JELAPANG RD,1.3873519380000001,103.7670418
4599,629 SENJA RD,1.385977535,103.75896309999999
4600,626 SENJA RD,1.3854748080000001,103.75988050000001
4601,625 SENJA RD,1.386337352,103.7607845
4602,536 JELAPANG RD,1.3842218309999998,103.76376690000001
4603,154 GANGSA RD,1.374816801,103.7651093
4604,178 LOMPANG RD,1.380233812,103.7648155
4605,165 GANGSA RD,1.37685097,103.7651237
4606,178 LOMPANG RD,1.380233812,103.7648155
4607,179 LOMPANG RD,1.379846762,103.7650757
4608,183 JELEBU RD,1.37994475,103.7626754
4609,184 JELEBU RD,1.3797109580000002,103.76244009999999
4610,625 SENJA RD,1.385634061,103.7603611
4611,111 GANGSA RD,1.378167474,103.7683657
4612,239 BT PANJANG RING RD,1.3801493969999998,103.77112629999999
4613,13 TOH YI DR,1.33874588,103.7724386
4614,4 TOH YI DR,1.3385120670000001,103.7745698
4615,16 TOH YI DR,1.3394086809999999,103.7726057
4616,3 TOH YI DR,1.338774304,103.7752542
4617,6 TOH YI DR,1.337773028,103.7751307
4618,633 VEERASAMY RD,1.3057066959999999,103.85494320000001
4619,668 CHANDER RD,1.30758124,103.8514782
4620,32 NEW MKT RD,1.284858608,103.8425788
4621,633 VEERASAMY RD,1.3057066959999999,103.85494320000001
4622,4 SAGO LANE,1.281800622,103.84290820000001
4623,4 SAGO LANE,1.281800622,103.84290820000001
4624,4 SAGO LANE,1.281800622,103.84290820000001
4625,4 SAGO LANE,1.281800622,103.84290820000001
4626,5 TG PAGAR PLAZA,1.27624052,103.8430061
4627,536 UPP CROSS ST,1.284962797,103.8456183
4628,5 TG PAGAR PLAZA,1.27624052,103.8430061
4629,1 TG PAGAR PLAZA,1.275687028,103.84243359999999
4630,536 UPP CROSS ST,1.284962797,103.8456183
4631,668 CHANDER RD,1.30758124,103.8514782
4632,232 BAIN ST,1.296853111,103.8533475
4633,1A CANTONMENT RD,1.27784271,103.84096590000001
4634,1F CANTONMENT RD,1.275986995,103.84119179999999
4635,1E CANTONMENT RD,1.276621683,103.84115609999999
4636,1B CANTONMENT RD,1.277799407,103.8414034
4637,1D CANTONMENT RD,1.276920234,103.8414858
4638,672A KLANG LANE,1.308490524,103.8525463
4639,1A CANTONMENT RD,1.27784271,103.84096590000001
4640,19 TECK WHYE LANE,1.379394304,103.7529494
4641,3 TECK WHYE AVE,1.3824765669999999,103.752528
4642,3 TECK WHYE AVE,1.3824765669999999,103.752528
4643,3 TECK WHYE AVE,1.3824765669999999,103.752528
4644,26 TECK WHYE LANE,1.377621124,103.75574
4645,476C CHOA CHU KANG AVE 5,1.377346842,103.73791290000001
4646,476A CHOA CHU KANG AVE 5,1.376520185,103.7380257
4647,476A CHOA CHU KANG AVE 5,1.376520185,103.7380257
4648,11 TECK WHYE LANE,1.379518487,103.75000279999999
4649,136 TECK WHYE LANE,1.3799061369999999,103.75169609999999
4650,6 TECK WHYE AVE,1.3815868269999998,103.7538283
4651,673 CHOA CHU KANG CRES,1.401328025,103.7481361
4652,473 CHOA CHU KANG AVE 3,1.379618211,103.7381155
4653,152 JLN TECK WHYE,1.378817905,103.7580238
4654,296A CHOA CHU KANG AVE 2,1.377141549,103.7409433
4655,427 CHOA CHU KANG AVE 4,1.380884194,103.7397635
4656,677 CHOA CHU KANG CRES,1.401510215,103.7454819
4657,157 JLN TECK WHYE,1.379187865,103.7567829
4658,280 CHOA CHU KANG AVE 3,1.3808318990000001,103.7429397
4659,486 CHOA CHU KANG AVE 5,1.3754498240000002,103.7383495
4660,543 CHOA CHU KANG ST 52,1.393709631,103.7442892
4661,548 CHOA CHU KANG ST 52,1.393393099,103.7419377
4662,160 JLN TECK WHYE,1.380794497,103.756443
4663,659 CHOA CHU KANG CRES,1.401070316,103.74906419999999
4664,251 CHOA CHU KANG AVE 2,1.378756011,103.7449443
4665,230 CHOA CHU KANG CTRL,1.3803825809999999,103.7461905
4666,406 CHOA CHU KANG AVE 3,1.3802168019999999,103.7397723
4667,284 CHOA CHU KANG AVE 3,1.379713803,103.74213420000001
4668,667 CHOA CHU KANG CRES,1.40258974,103.7496297
4669,472 CHOA CHU KANG AVE 3,1.379085441,103.73754240000001
4670,295 CHOA CHU KANG AVE 2,1.3781664390000001,103.74096800000001
4671,435 CHOA CHU KANG AVE 4,1.3851387640000001,103.74105
4672,283 CHOA CHU KANG AVE 3,1.379708716,103.74287120000001
4673,676A CHOA CHU KANG CRES,1.4020008430000002,103.7466849
4674,615 CHOA CHU KANG ST 62,1.4008990719999999,103.7448897
4675,670 CHOA CHU KANG CRES,1.40297793,103.747753
4676,238 CHOA CHU KANG CTRL,1.379146259,103.74821
4677,307 CHOA CHU KANG AVE 4,1.385234284,103.7427049
4678,476D CHOA CHU KANG AVE 5,1.37727908,103.73841800000001
4679,689B CHOA CHU KANG DR,1.4031348280000002,103.7497931
4680,508 CHOA CHU KANG ST 51,1.388366024,103.7416431
4681,541 CHOA CHU KANG ST 52,1.393064096,103.74475629999999
4682,225 CHOA CHU KANG CTRL,1.3810906530000002,103.7448896
4683,683A CHOA CHU KANG CRES,1.403854804,103.74549250000001
4684,689A CHOA CHU KANG DR,1.402989014,103.75032009999998
4685,473 CHOA CHU KANG AVE 3,1.379618211,103.7381155
4686,691B CHOA CHU KANG CRES,1.40162672,103.75157759999999
4687,547 CHOA CHU KANG ST 52,1.3931698680000002,103.74261440000001
4688,547 CHOA CHU KANG ST 52,1.3931698680000002,103.74261440000001
4689,422 CHOA CHU KANG AVE 4,1.382256818,103.7409574
4690,681 CHOA CHU KANG CRES,1.403043344,103.74558979999999
4691,250 CHOA CHU KANG AVE 2,1.379308978,103.7453652
4692,626 CHOA CHU KANG ST 62,1.398320829,103.7458781
4693,457 CHOA CHU KANG AVE 4,1.378635453,103.7361868
4694,770 CHOA CHU KANG ST 54,1.3948387309999999,103.75035240000001
4695,620 CHOA CHU KANG ST 62,1.3995766619999999,103.7471003
4696,220 CHOA CHU KANG CTRL,1.3819330109999999,103.745581
4697,627 CHOA CHU KANG ST 62,1.397930121,103.74608609999999
4698,344 CHOA CHU KANG LOOP,1.383282625,103.7451103
4699,343 CHOA CHU KANG LOOP,1.3838371919999999,103.74594880000001
4700,531 CHOA CHU KANG ST 51,1.392891035,103.7415344
4701,457 CHOA CHU KANG AVE 4,1.378635453,103.7361868
4702,271 CHOA CHU KANG AVE 2,1.37869966,103.7425323
4703,120 TECK WHYE LANE,1.378841849,103.7503406
4704,601 CHOA CHU KANG ST 62,1.396933631,103.7449217
4705,755 CHOA CHU KANG NTH 5,1.392366688,103.7459848
4706,706 CLEMENTI WEST ST 2,1.30676076,103.76236309999999
4707,706 CLEMENTI WEST ST 2,1.30676076,103.76236309999999
4708,715 CLEMENTI WEST ST 2,1.303153603,103.7619437
4709,607 CLEMENTI WEST ST 1,1.304235925,103.7678534
4710,713 CLEMENTI WEST ST 2,1.304127842,103.7622063
4711,702 WEST COAST RD,1.307266926,103.76110770000001
4712,610 CLEMENTI WEST ST 1,1.304547045,103.76877359999999
4713,730 CLEMENTI WEST ST 2,1.304777153,103.763122
4714,731 CLEMENTI WEST ST 2,1.304400465,103.76274620000001
4715,303 CLEMENTI AVE 4,1.321329477,103.76481590000002
4716,426 CLEMENTI AVE 3,1.311580406,103.7642113
4717,308 CLEMENTI AVE 4,1.32105185,103.7669104
4718,343 CLEMENTI AVE 5,1.3179085259999999,103.7709344
4719,379 CLEMENTI AVE 5,1.317978017,103.7678315
4720,309 CLEMENTI AVE 4,1.3205240790000001,103.7662707
4721,375 CLEMENTI AVE 4,1.318492987,103.76670159999999
4722,339 CLEMENTI AVE 5,1.319663167,103.76913979999999
4723,310 CLEMENTI AVE 4,1.32027016,103.76594490000001
4724,303 CLEMENTI AVE 4,1.321329477,103.76481590000002
4725,345 CLEMENTI AVE 5,1.317702812,103.7690767
4726,320 CLEMENTI AVE 4,1.3169013440000001,103.7653107
4727,426 CLEMENTI AVE 3,1.311580406,103.7642113
4728,449 CLEMENTI AVE 3,1.313615679,103.76481
4729,434 CLEMENTI AVE 3,1.314568897,103.76161259999999
4730,424 CLEMENTI AVE 1,1.309540132,103.7705008
4731,707 CLEMENTI WEST ST 2,1.306287483,103.762395
4732,709 CLEMENTI WEST ST 2,1.3053304620000001,103.7620036
4733,511 WEST COAST DR,1.310320167,103.7604116
4734,510 WEST COAST DR,1.310822503,103.760806
4735,707 CLEMENTI WEST ST 2,1.306287483,103.762395
4736,101 CLEMENTI ST 14,1.3220893679999999,103.76893340000001
4737,410 C'WEALTH AVE WEST,1.311441232,103.769692
4738,434 CLEMENTI AVE 3,1.314568897,103.76161259999999
4739,412 C'WEALTH AVE WEST,1.310908639,103.77066429999999
4740,324 CLEMENTI AVE 5,1.315135091,103.76605450000001
4741,324 CLEMENTI AVE 5,1.315135091,103.76605450000001
4742,420 CLEMENTI AVE 1,1.31004549,103.7691238
4743,456 CLEMENTI AVE 3,1.311928068,103.7669853
4744,461 CLEMENTI AVE 3,1.311099155,103.7663995
4745,117 CLEMENTI ST 13,1.324460582,103.77118459999998
4746,414 C'WEALTH AVE WEST,1.311581073,103.771625
4747,415 C'WEALTH AVE WEST,1.310988047,103.7715851
4748,337 CLEMENTI AVE 2,1.316055677,103.7691127
4749,459 CLEMENTI AVE 3,1.311389416,103.7670932
4750,441A CLEMENTI AVE 3,1.3146391309999998,103.7647977
4751,441A CLEMENTI AVE 3,1.3146391309999998,103.7647977
4752,116 CLEMENTI ST 13,1.3241125390000001,103.771925
4753,66 CIRCUIT RD,1.326535882,103.8876728
