id,name,type,inc_crc,fmel_upd_d,longitude,latitude,altitude
kml_2351,20,Contour_250K,AA69F249FB05E2A6,2.02E+13,103.6904332,1.405156865,0
kml_2352,20,Contour_250K,3016677F1BF3BBF9,2.02E+13,103.6902086,1.405109249,0
kml_2353,40,Contour_250K,BBD531B7ABE03714,2.02E+13,103.7834815,1.398914619,0
kml_2354,20,Contour_250K,F183287594521990,2.02E+13,103.748347,1.398836811,0
kml_2355,20,Contour_250K,31744A345CB7BE3C,2.02E+13,103.8565811,1.397695364,0
kml_2356,20,Contour_250K,58E04D0996E73697,2.02E+13,103.856626,1.3976528,0
kml_2357,20,Contour_250K,CC3E6B98C12C9707,2.02E+13,104.0566945,1.39764707,0
kml_2358,40,Contour_250K,74BB2946D46FEB08,2.02E+13,103.7602982,1.397583152,0
kml_2359,20,Contour_250K,5EFD6EB25FC4253A,2.02E+13,103.7025645,1.397558089,0
kml_2360,20,Contour_250K,FF1300848AC116EB,2.02E+13,103.7494703,1.397522457,0
kml_2361,20,Contour_250K,0D1012561E27D6EE,2.02E+13,103.9526852,1.415881763,0
kml_2362,40,Contour_250K,B590746328D82016,2.02E+13,103.798847,1.415880936,0
kml_2363,20,Contour_250K,1047DD2324DC8382,2.02E+13,104.0364781,1.415682613,0
kml_2364,40,Contour_250K,42BA06CB7FE8ACBA,2.02E+13,103.8086866,1.415604559,0
kml_2365,60,Contour_250K,AC7722E420E06159,2.02E+13,103.7714854,1.402656351,0
kml_2366,20,Contour_250K,F54D64A3A7848DDA,2.02E+13,103.7771914,1.40264778,0
kml_2367,60,Contour_250K,293C4E1DDD739273,2.02E+13,103.7715303,1.402624238,0
kml_2368,20,Contour_250K,9B8A1BB23D3F9CB3,2.02E+13,103.7772363,1.402541541,0
kml_2369,20,Contour_250K,AF5584A2BF74AD51,2.02E+13,103.7773262,1.402543376,0
kml_2370,20,Contour_250K,01854C2A3C5DE077,2.02E+13,103.6794258,1.402217425,0
kml_2371,20,Contour_250K,CF82C77228D83DBA,2.02E+13,103.6794707,1.402159084,0
kml_2372,60,Contour_250K,8CC06B0BE984254E,2.02E+13,103.7638476,1.396641169,0
kml_2373,20,Contour_250K,31150F4A4F823876,2.02E+13,103.8639944,1.396657694,0
kml_2374,20,Contour_250K,61311FCF0A59F0E5,2.02E+13,103.6963194,1.396532088,0
kml_2375,40,Contour_250K,30A01D0A43C29FD7,2.02E+13,103.6863901,1.396385923,0
kml_2376,20,Contour_250K,F002A6BC87925379,2.02E+13,103.8439111,1.396385977,0
kml_2377,20,Contour_250K,5CE87BEAFC0182BE,2.02E+13,103.6842336,1.396324544,0
kml_2378,20,Contour_250K,BAAAC5CDBF6017FF,2.02E+13,103.7225579,1.396153597,0
kml_2379,20,Contour_250K,39345DCF661DA6D1,2.02E+13,103.8526723,1.396113127,0
kml_2380,20,Contour_250K,4DD65C895EE53661,2.02E+13,103.8528969,1.396122271,0
kml_2381,20,Contour_250K,30A21896035AAC42,2.02E+13,103.8534361,1.396102147,0
kml_2382,60,Contour_250K,FA337D5512DEDB99,2.02E+13,103.7974547,1.385767453,0
kml_2383,20,Contour_250K,6C28F97AA7A3B8CA,2.02E+13,103.7249396,1.385718186,0
kml_2384,20,Contour_250K,DD8FA96E058C9D34,2.02E+13,103.8377558,1.385716923,0
kml_2385,20,Contour_250K,5CF77517E5963E40,2.02E+13,103.8719017,1.38571856,0
kml_2386,20,Contour_250K,FE79E3D6425F11FF,2.02E+13,103.7244454,1.385664091,0
kml_2387,20,Contour_250K,0158BAAFDCE4F96A,2.02E+13,103.8514142,1.385625517,0
kml_2388,20,Contour_250K,B990C1CAC639F0BD,2.02E+13,103.7185598,1.385562336,0
kml_2389,20,Contour_250K,4F426710253AC52F,2.02E+13,103.7242657,1.385581766,0
kml_2390,20,Contour_250K,FB593C509A969A91,2.02E+13,103.6962755,1.378654629,0
kml_2391,20,Contour_250K,36057956779F985A,2.02E+13,103.696635,1.378626653,0
kml_2392,20,Contour_250K,1B5346080F1F458B,2.02E+13,103.880124,1.398863171,0
kml_2393,20,Contour_250K,F299AFC1E9A78594,2.02E+13,103.8937824,1.398861466,0
kml_2394,40,Contour_250K,2E0D09B6D1DB9EDB,2.02E+13,103.7634432,1.398827543,0
kml_2395,20,Contour_250K,B98A8530A42AE7E6,2.02E+13,103.8611189,1.391670122,0
kml_2396,20,Contour_250K,A057CC398117895A,2.02E+13,103.7041373,1.39163788,0
kml_2397,20,Contour_250K,A040923727EDABC1,2.02E+13,103.7047214,1.391642797,0
kml_2398,20,Contour_250K,DB55B93D60AFAB2C,2.02E+13,103.7056649,1.391626239,0
kml_2399,20,Contour_250K,1879059CD4E4648B,2.02E+13,103.7052156,1.391595751,0
kml_2400,40,Contour_250K,0E0F09C81D051986,2.02E+13,103.77508,1.391600482,0
kml_2401,20,Contour_250K,DC7C12E7880169BF,2.02E+13,103.8608942,1.391540034,0
kml_2402,20,Contour_250K,B13618B9DF767E99,2.02E+13,103.728309,1.391471716,0
kml_2403,20,Contour_250K,08F4F0DD503D3E44,2.02E+13,103.7283989,1.391385192,0
kml_2404,20,Contour_250K,BAEEF7A8F5C52C3D,2.02E+13,103.8604899,1.391403275,0
kml_2405,20,Contour_250K,C39BD33EA6DAEB9C,2.02E+13,104.036568,1.415358755,0
kml_2406,40,Contour_250K,9E35BE87A8D5B684,2.02E+13,103.8080126,1.415327028,0
kml_2407,20,Contour_250K,EA60DCCE2082B59D,2.02E+13,103.9116198,1.415324667,0
kml_2408,20,Contour_250K,9ED5E8B0E524C61E,2.02E+13,103.9531794,1.415307409,0
kml_2409,20,Contour_250K,1ED20D6179B486FB,2.02E+13,103.941992,1.415277351,0
kml_2410,20,Contour_250K,26B69A1D3A4E8A76,2.02E+13,104.0332428,1.410529179,0
kml_2411,40,Contour_250K,360A852915449D67,2.02E+13,103.811652,1.410480102,0
kml_2412,20,Contour_250K,B888A0339A951E8F,2.02E+13,103.736036,1.410345019,0
kml_2413,20,Contour_250K,7DC89A2580E228A5,2.02E+13,103.7363505,1.410313051,0
kml_2414,20,Contour_250K,648D27E0DBF54F77,2.02E+13,103.7364404,1.410223987,0
kml_2415,20,Contour_250K,0533A26ED46782BF,2.02E+13,103.8856505,1.410228737,0
kml_2416,20,Contour_250K,352DED749E8F48FD,2.02E+13,104.0375114,1.41446256,0
kml_2417,20,Contour_250K,5728F983323296B2,2.02E+13,104.0376013,1.414464059,0
kml_2418,20,Contour_250K,C2FE01412B786B00,2.02E+13,103.7052144,1.414384696,0
kml_2419,60,Contour_250K,C60DACAE128F4643,2.02E+13,103.8113374,1.414379461,0
kml_2420,60,Contour_250K,0D9832E438199DB9,2.02E+13,103.8114273,1.414357714,0
kml_2421,40,Contour_250K,ADCB971EE61FCB3E,2.02E+13,103.8143477,1.414389981,0
kml_2422,60,Contour_250K,7DCCCCCE0D394A70,2.02E+13,103.8112925,1.414331836,0
kml_2423,20,Contour_250K,9F6F318E295CB12E,2.02E+13,103.9496748,1.414342895,0
kml_2424,20,Contour_250K,006ABF4EACC5E7BE,2.02E+13,103.9497647,1.414341179,0
kml_2425,20,Contour_250K,139C49F9DBDE9971,2.02E+13,104.0375563,1.414336264,0
kml_2426,20,Contour_250K,6656D53683E30D33,2.02E+13,103.7624543,1.414298192,0
kml_2427,40,Contour_250K,A6B886009AF8E153,2.02E+13,103.7833915,1.408782873,0
kml_2428,20,Contour_250K,4D125F682F0B2BEA,2.02E+13,103.7673077,1.37863615,0
kml_2429,20,Contour_250K,465E5057D2D562D7,2.02E+13,103.76897,1.378643504,0
kml_2430,20,Contour_250K,6F1C9F08E040713E,2.02E+13,103.8493025,1.378661205,0
kml_2431,20,Contour_250K,86DF5964A962D2EF,2.02E+13,103.6990162,1.378566016,0
kml_2432,20,Contour_250K,DBE5C22A4B6B957F,2.02E+13,103.699151,1.378572758,0
kml_2433,20,Contour_250K,97C7A34108819E44,2.02E+13,103.6993307,1.378572228,0
kml_2434,20,Contour_250K,AFA44BB9DDAB137E,2.02E+13,103.8493025,1.378568461,0
kml_2435,20,Contour_250K,48385665148A0D4D,2.02E+13,103.8494373,1.37856591,0
kml_2436,20,Contour_250K,97ED5FB1CCD63E50,2.02E+13,103.6962306,1.378469945,0
kml_2437,20,Contour_250K,2A836004D7E356CC,2.02E+13,103.69659,1.378451452,0
kml_2438,60,Contour_250K,2AE44312297A1F64,2.02E+13,103.7997462,1.378441078,0
kml_2439,20,Contour_250K,9646B4D45E650D8C,2.02E+13,103.8363181,1.378383026,0
kml_2440,20,Contour_250K,969B716896ED3B04,2.02E+13,103.8494822,1.37837934,0
kml_2441,60,Contour_250K,0E2E6B2CB76AAC3A,2.02E+13,103.7926924,1.378345011,0
kml_2442,20,Contour_250K,A76772FCC269CAD0,2.02E+13,103.6965451,1.378285194,0
kml_2443,20,Contour_250K,1C554C740EF0155B,2.02E+13,103.7281748,1.37824486,0
kml_2444,20,Contour_250K,ECB604F87C6F218E,2.02E+13,103.696006,1.378204684,0
kml_2445,20,Contour_250K,FE72293DFA4E2955,2.02E+13,103.7685207,1.378181352,0
kml_2446,20,Contour_250K,8675C7BE9EA526C0,2.02E+13,103.7704976,1.378211874,0
kml_2447,20,Contour_250K,177ADD1BBAA20BC8,2.02E+13,103.8493025,1.378213593,0
kml_2448,20,Contour_250K,23EA6696E06F1130,2.02E+13,103.7705875,1.37815828,0
kml_2449,20,Contour_250K,084410FA7D2ADC4F,2.02E+13,103.6946135,1.372641477,0
kml_2450,20,Contour_250K,9AC6DCC066D0E5D9,2.02E+13,103.7649266,1.37263657,0
kml_2451,20,Contour_250K,37841C95FC3A432C,2.02E+13,103.7655556,1.372640772,0
kml_2452,20,Contour_250K,918A0771801E57AE,2.02E+13,103.7648817,1.372560727,0
kml_2453,20,Contour_250K,067385DED2639ECD,2.02E+13,103.7651063,1.372537672,0
kml_2454,40,Contour_250K,FAB0E96D26877767,2.02E+13,103.7904011,1.372558973,0
kml_2455,20,Contour_250K,BC79AC05D63BBCF0,2.02E+13,103.7568838,1.391373769,0
kml_2456,20,Contour_250K,C918DB6B12556A3E,2.02E+13,103.7612419,1.391371159,0
kml_2457,20,Contour_250K,97F88E7929164042,2.02E+13,103.6802802,1.39127014,0
kml_2458,20,Contour_250K,AB021674A150F1E8,2.02E+13,103.7041373,1.391280656,0
kml_2459,20,Contour_250K,25CF1C20B94A2B34,2.02E+13,103.7046765,1.391265153,0
kml_2460,20,Contour_250K,6ABB017A216DFB0A,2.02E+13,103.706249,1.391253608,0
kml_2461,20,Contour_250K,A6B0181339B92FAD,2.02E+13,103.8615232,1.391284669,0
kml_2462,20,Contour_250K,255283484AFC51F5,2.02E+13,103.7051707,1.391234136,0
kml_2463,20,Contour_250K,AA184583C468239F,2.02E+13,103.7057098,1.391215078,0
kml_2464,20,Contour_250K,AA94B0A5119CF658,2.02E+13,103.769374,1.391230358,0
kml_2465,20,Contour_250K,1935CF1266F39C38,2.02E+13,103.7690146,1.391192532,0
kml_2466,20,Contour_250K,401DF2D807906491,2.02E+13,104.0632105,1.411876797,0
kml_2467,20,Contour_250K,843F696ED21CBC9B,2.02E+13,103.7140656,1.410181825,0
kml_2468,40,Contour_250K,B70200A18C526E94,2.02E+13,103.8070242,1.4101556,0
kml_2469,20,Contour_250K,6195A50726F0ED0F,2.02E+13,103.8858302,1.410185584,0
kml_2470,20,Contour_250K,88A7151B9B50EACA,2.02E+13,103.8804835,1.403984218,0
kml_2471,20,Contour_250K,C6F12757047C261C,2.02E+13,103.8804386,1.403933497,0
kml_2472,20,Contour_250K,5F2070B998A87DCC,2.02E+13,103.7788088,1.403876779,0
kml_2473,20,Contour_250K,C347C3B33DE01F8B,2.02E+13,103.8803936,1.403881187,0
kml_2474,20,Contour_250K,BB598A63D72CAC2A,2.02E+13,103.7394958,1.403846302,0
kml_2475,20,Contour_250K,E97826428F8E5501,2.02E+13,103.8803487,1.403834915,0
kml_2476,20,Contour_250K,83D070E1C2F3364B,2.02E+13,103.8803038,1.403798982,0
kml_2477,20,Contour_250K,8045B50187552C48,2.02E+13,103.8529868,1.403745363,0
kml_2478,20,Contour_250K,79C68C7A728808CC,2.02E+13,103.8802588,1.403762956,0
kml_2479,40,Contour_250K,25CC2C3249E5AEB9,2.02E+13,103.7647011,1.40369731,0
kml_2480,20,Contour_250K,B366E8E39028123B,2.02E+13,103.8493925,1.403719033,0
kml_2481,40,Contour_250K,6496DA6C156C9E62,2.02E+13,103.7968253,1.408666556,0
kml_2482,40,Contour_250K,AA94F19CF129DEC7,2.02E+13,103.7854582,1.408552873,0
kml_2483,20,Contour_250K,FF4C0017FC02CB37,2.02E+13,103.7018903,1.402164891,0
kml_2484,40,Contour_250K,219165ABC55A2092,2.02E+13,103.8434617,1.373097851,0
kml_2485,20,Contour_250K,7FC787AC8A7AC1C5,2.02E+13,103.8267034,1.37305822,0
kml_2486,20,Contour_250K,EA8A05370E5C158E,2.02E+13,103.833218,1.373047036,0
kml_2487,20,Contour_250K,90F6D9E85D003665,2.02E+13,103.7509988,1.372958076,0
kml_2488,20,Contour_250K,1AB9EAE94379F461,2.02E+13,103.7662745,1.372962729,0
kml_2489,20,Contour_250K,79CDCD6A8236179A,2.02E+13,103.8454835,1.372964958,0
kml_2490,20,Contour_250K,426201B4062A28F8,2.02E+13,103.7016673,1.372920517,0
kml_2491,60,Contour_250K,D0F9781375CF089F,2.02E+13,103.7588163,1.372895949,0
kml_2492,20,Contour_250K,3495CD813DF7CD87,2.02E+13,103.7658701,1.372837485,0
kml_2493,20,Contour_250K,0672A32B39B3C8DF,2.02E+13,103.7016673,1.372759781,0
kml_2494,20,Contour_250K,0C746490818E0A79,2.02E+13,103.7660049,1.372779906,0
kml_2495,60,Contour_250K,83E0A171CBB62F17,2.02E+13,103.8019028,1.372779217,0
kml_2496,20,Contour_250K,780CBDF752A7EC35,2.02E+13,103.7509538,1.372741974,0
kml_2497,20,Contour_250K,761A6E6F0BCEA180,2.02E+13,103.9160663,1.372720534,0
kml_2498,20,Contour_250K,808B47E31D725845,2.02E+13,103.9795053,1.372691834,0
kml_2499,40,Contour_250K,7C1725B7FB1D08C6,2.02E+13,103.7977688,1.411705855,0
kml_2500,20,Contour_250K,1C0804AD3EB336CB,2.02E+13,103.826209,1.411630364,0
kml_2501,60,Contour_250K,4CA7F23A05E2FE5D,2.02E+13,103.6810876,1.411534007,0
kml_2502,20,Contour_250K,F50670DEE0FF8A66,2.02E+13,103.6962736,1.411507917,0
kml_2503,20,Contour_250K,84D69FCD7C1C7DB2,2.02E+13,103.6933985,1.405114306,0
kml_2504,20,Contour_250K,9AB7DE84BE5E341D,2.02E+13,103.7142456,1.405116805,0
kml_2505,20,Contour_250K,B9609F74ABF75DC9,2.02E+13,103.7673071,1.398740768,0
kml_2506,20,Contour_250K,D739B456166FC2AA,2.02E+13,104.0534148,1.39868338,0
kml_2507,40,Contour_250K,928250BC1B95118A,2.02E+13,103.7606125,1.403446901,0
kml_2508,20,Contour_250K,4937C9B8542B04DC,2.02E+13,103.7624995,1.403440706,0
kml_2509,20,Contour_250K,2D90C07C25AC5E56,2.02E+13,103.890907,1.403429287,0
kml_2510,60,Contour_250K,262B2EAC85EA9CAF,2.02E+13,103.7729233,1.397518953,0
kml_2511,20,Contour_250K,9BFAE9D060C65914,2.02E+13,103.8234684,1.397516805,0
kml_2512,20,Contour_250K,3EC32C696BC0E0CA,2.02E+13,103.8233336,1.397477989,0
kml_2513,20,Contour_250K,2349E45ED45C940B,2.02E+13,103.7216591,1.402153052,0
kml_2514,20,Contour_250K,FB18396FBAD84626,2.02E+13,103.7146501,1.402125752,0
kml_2515,20,Contour_250K,AD44C02F155EE286,2.02E+13,103.721704,1.402123485,0
kml_2516,40,Contour_250K,BE66E50EF4A951EE,2.02E+13,103.7898614,1.40212765,0
kml_2517,20,Contour_250K,6B9FE75FC62F554F,2.02E+13,103.6796055,1.402082092,0
kml_2518,40,Contour_250K,71CF06E54E1D0269,2.02E+13,103.7664084,1.402082847,0
kml_2519,20,Contour_250K,EB5602C10B9A8570,2.02E+13,103.849707,1.402020291,0
kml_2520,20,Contour_250K,755F219EBDFD4BB5,2.02E+13,103.8695207,1.396118971,0
kml_2521,40,Contour_250K,BEA4B16721286F3A,2.02E+13,103.6780327,1.407285986,0
kml_2522,20,Contour_250K,02F3503A01F2F553,2.02E+13,103.81291,1.407276333,0
kml_2523,40,Contour_250K,EDA75D5DA377BC3E,2.02E+13,103.6920056,1.407230391,0
kml_2524,40,Contour_250K,1F7834B48D1AA85D,2.02E+13,103.7778203,1.407194121,0
kml_2525,40,Contour_250K,1C019E565E131103,2.02E+13,103.704002,1.400477865,0
kml_2526,20,Contour_250K,823F28C89178F06B,2.02E+13,103.7124038,1.400319628,0
kml_2527,20,Contour_250K,B3E8A7813654A32B,2.02E+13,103.8720367,1.400146827,0
kml_2528,20,Contour_250K,F6D02D9EA4DF288C,2.02E+13,103.6938481,1.399950995,0
kml_2529,20,Contour_250K,8DFB23E7C8EA6CD0,2.02E+13,103.8542448,1.399920881,0
kml_2530,40,Contour_250K,612F29CB815ACDE7,2.02E+13,103.7802017,1.399873788,0
kml_2531,20,Contour_250K,13626A87AA57E9FC,2.02E+13,103.8537506,1.399831084,0
kml_2532,20,Contour_250K,72BF4C8ED139DCF4,2.02E+13,104.0568744,1.399806178,0
kml_2533,40,Contour_250K,C16F5169EC2AAA8A,2.02E+13,104.0501805,1.405094658,0
kml_2534,20,Contour_250K,985595E4AC0D8331,2.02E+13,103.6904782,1.404979584,0
kml_2535,60,Contour_250K,1149722AAACA95F4,2.02E+13,103.7689244,1.404984366,0
kml_2536,20,Contour_250K,E402BF4491FC611F,2.02E+13,103.8700149,1.397478015,0
kml_2537,20,Contour_250K,5459BE0E1BE02BC3,2.02E+13,103.7605678,1.397297737,0
kml_2538,20,Contour_250K,CCA14B28CFC9B0BA,2.02E+13,103.6835146,1.397244695,0
kml_2539,20,Contour_250K,FF711BED96B9FAC7,2.02E+13,103.6809986,1.397184013,0
kml_2540,20,Contour_250K,F6E3ADBE4B609108,2.02E+13,103.8440908,1.397203155,0
kml_2541,20,Contour_250K,33CE56141AAD2E13,2.02E+13,103.8634553,1.397202445,0
kml_2542,20,Contour_250K,1245A45486BCC6D7,2.02E+13,104.0361636,1.415254837,0
kml_2543,20,Contour_250K,51E2EE86CF78BED1,2.02E+13,104.0369723,1.415263023,0
kml_2544,20,Contour_250K,19BA5C5D65009A1E,2.02E+13,104.0368375,1.415209074,0
kml_2545,20,Contour_250K,031F6E242C75F594,2.02E+13,104.0369274,1.415232304,0
kml_2546,20,Contour_250K,C028C257036AF94B,2.02E+13,104.0369723,1.415097629,0
kml_2547,20,Contour_250K,7C4A27812BA2FA95,2.02E+13,104.0370622,1.41509867,0
kml_2548,40,Contour_250K,3F6E94503B9D3309,2.02E+13,103.8067546,1.415020913,0
kml_2549,40,Contour_250K,ED2C93AB39535B82,2.02E+13,103.8096301,1.415008564,0
kml_2550,20,Contour_250K,AC402784F365A219,2.02E+13,103.7226927,1.396055771,0
kml_2551,20,Contour_250K,848AC38873DDCDBD,2.02E+13,103.687738,1.396024803,0
kml_2552,20,Contour_250K,7183034394FEED8F,2.02E+13,103.864264,1.396029151,0
kml_2553,20,Contour_250K,D66C15DFE41EA134,2.02E+13,103.9271645,1.396029851,0
kml_2554,20,Contour_250K,BD8C45D54986A088,2.02E+13,103.6875583,1.395957881,0
kml_2555,20,Contour_250K,D62BC1316963EDFF,2.02E+13,103.8751368,1.395952864,0
kml_2556,20,Contour_250K,8DD8C87848491CC0,2.02E+13,103.7048559,1.395935261,0
kml_2557,20,Contour_250K,7865A0AAF759D525,2.02E+13,104.0393069,1.395750913,0
kml_2558,40,Contour_250K,1FA62038D93F4ABD,2.02E+13,103.7713507,1.399779153,0
kml_2559,20,Contour_250K,077CCF941194E709,2.02E+13,103.7452469,1.399645081,0
kml_2560,20,Contour_250K,F8BEFB8CFA72C1D9,2.02E+13,104.0550772,1.399586911,0
kml_2561,20,Contour_250K,90502A72B8473A1C,2.02E+13,103.7008574,1.393601714,0
kml_2562,40,Contour_250K,B2292FD384FDB06E,2.02E+13,103.7811004,1.393406421,0
kml_2563,40,Contour_250K,C9E10EDD56B6663A,2.02E+13,103.7602534,1.393357603,0
kml_2564,20,Contour_250K,256EDB3B2B59975E,2.02E+13,103.8457532,1.393272083,0
kml_2565,40,Contour_250K,8BBE788C6CCA85B4,2.02E+13,103.759894,1.393223455,0
kml_2566,20,Contour_250K,FE016D9049857421,2.02E+13,103.7052155,1.39317048,0
kml_2567,20,Contour_250K,5880C8CABAA81344,2.02E+13,103.8579739,1.393041607,0
kml_2568,20,Contour_250K,8A9F5B5C00BC9D61,2.02E+13,103.6882774,1.392964509,0
kml_2569,20,Contour_250K,57A2DF25DAA0DF32,2.02E+13,103.8456633,1.393002844,0
kml_2570,40,Contour_250K,0187E5CEBCD0BB11,2.02E+13,104.0436203,1.398825368,0
kml_2571,40,Contour_250K,8EB6707392387500,2.02E+13,103.7836163,1.398787821,0
kml_2572,40,Contour_250K,5A2C2C021729F1F2,2.02E+13,103.7650157,1.398652038,0
kml_2573,20,Contour_250K,7C71A74BC3E98AE8,2.02E+13,103.8944563,1.398566979,0
kml_2574,40,Contour_250K,21E3DB1558314ECC,2.02E+13,103.7835714,1.398550673,0
kml_2575,20,Contour_250K,7DC7A09498CA9A36,2.02E+13,103.9841805,1.414828597,0
kml_2576,20,Contour_250K,E9D973C583F6D9D7,2.02E+13,104.0369273,1.414827236,0
kml_2577,20,Contour_250K,CA3A0F1A02709390,2.02E+13,104.0372868,1.414820365,0
kml_2578,40,Contour_250K,BDA6FEA44C9F9288,2.02E+13,103.8090909,1.414785337,0
kml_2579,20,Contour_250K,D7B8AD32F74503C0,2.02E+13,103.8861447,1.410185483,0
kml_2580,20,Contour_250K,27A693D49C8A0B2B,2.02E+13,103.7724736,1.410135006,0
kml_2581,20,Contour_250K,BFF1EF015019F0D5,2.02E+13,103.8850664,1.410012308,0
kml_2582,20,Contour_250K,C530DE6BF8987BC5,2.02E+13,103.7364404,1.409999403,0
kml_2583,40,Contour_250K,8F31BA6361FC81FF,2.02E+13,103.7936802,1.414289926,0
kml_2584,20,Contour_250K,CF99A16E236D9F49,2.02E+13,104.0222355,1.414248033,0
kml_2585,60,Contour_250K,AB8ACF6F4E2146FD,2.02E+13,103.6756959,1.414154509,0
kml_2586,40,Contour_250K,F25736F05FE4EB9E,2.02E+13,103.6864793,1.408431356,0
kml_2587,20,Contour_250K,939470F6668A320F,2.02E+13,103.6887257,1.408409076,0
kml_2588,20,Contour_250K,B20373D16BC7A7B9,2.02E+13,103.8457532,1.3929582,0
kml_2589,20,Contour_250K,948CE7BE3214C803,2.02E+13,103.8458431,1.393001877,0
kml_2590,20,Contour_250K,9E80F344F6F2ADC1,2.02E+13,103.8460677,1.393002555,0
kml_2591,20,Contour_250K,31F145B5081C842E,2.02E+13,103.8459778,1.392890178,0
kml_2592,20,Contour_250K,232C395AA9146BE4,2.02E+13,103.7388664,1.413161864,0
kml_2593,40,Contour_250K,3FAD1A513C696B2A,2.02E+13,103.8081924,1.413151252,0
kml_2594,20,Contour_250K,0B23AC64E400DC3C,2.02E+13,103.8196494,1.413168255,0
kml_2595,40,Contour_250K,89A5D2B70FD450AA,2.02E+13,103.8081474,1.413124304,0
kml_2596,40,Contour_250K,F3F54D0C04CDF3B7,2.02E+13,103.8085069,1.413045115,0
kml_2597,20,Contour_250K,08D87A2460D23E46,2.02E+13,103.9423962,1.413068925,0
kml_2598,40,Contour_250K,A8D38C4321F31A2C,2.02E+13,103.808462,1.413033297,0
kml_2599,20,Contour_250K,B2BEA1DEF9B5C195,2.02E+13,103.7383273,1.412938997,0
kml_2600,40,Contour_250K,4FC9E2F6B869D204,2.02E+13,103.7993862,1.412830202,0
kml_2601,20,Contour_250K,8312C8381F666995,2.02E+13,103.9440137,1.412663551,0
kml_2602,20,Contour_250K,3574715ABE7CC2FB,2.02E+13,103.7387317,1.412562172,0
kml_2603,40,Contour_250K,471D25EFE9C3314C,2.02E+13,103.6917368,1.394441081,0
kml_2604,20,Contour_250K,6991B20CC3840427,2.02E+13,103.6930847,1.394396016,0
kml_2605,40,Contour_250K,F1A397917934735B,2.02E+13,103.7921979,1.394387439,0
kml_2606,60,Contour_250K,6B70C45A5E136D78,2.02E+13,103.7719349,1.394351949,0
kml_2607,40,Contour_250K,609C7EF66D9A6B70,2.02E+13,103.6797408,1.394285412,0
kml_2608,20,Contour_250K,486D462BA0269BCA,2.02E+13,103.7789436,1.404832176,0
kml_2609,20,Contour_250K,833F6DD896AFF0A6,2.02E+13,103.6905231,1.404645783,0
kml_2610,20,Contour_250K,F7B3336A93D122D5,2.02E+13,103.6939823,1.409952443,0
kml_2611,60,Contour_250K,46292000D5F71AA3,2.02E+13,103.6745729,1.409876995,0
kml_2612,20,Contour_250K,BB62754841ABBDB7,2.02E+13,103.8108432,1.409910909,0
kml_2613,20,Contour_250K,D988F45B7095C849,2.02E+13,103.8418444,1.409901403,0
kml_2614,20,Contour_250K,35916A96A44AECA4,2.02E+13,104.0650967,1.403391581,0
kml_2615,20,Contour_250K,31622A83502747E8,2.02E+13,103.736845,1.403300932,0
kml_2616,20,Contour_250K,732723166052AB9E,2.02E+13,103.7625445,1.403308983,0
kml_2617,60,Contour_250K,E2D7B8D04D304706,2.02E+13,103.7745406,1.403249681,0
kml_2618,20,Contour_250K,489EA47F21FAC365,2.02E+13,103.7800218,1.408403886,0
kml_2619,20,Contour_250K,DF578E16FE6678AD,2.02E+13,103.8847069,1.408368382,0
kml_2620,20,Contour_250K,BE5DE3D029B71C05,2.02E+13,103.8853809,1.408327736,0
kml_2621,20,Contour_250K,E241F2286D724076,2.02E+13,104.0795643,1.408312948,0
kml_2622,40,Contour_250K,7DD8D7D6A52A2B5A,2.02E+13,103.7656444,1.408275324,0
kml_2623,20,Contour_250K,520E96EC23109895,2.02E+13,103.7068774,1.401996384,0
kml_2624,40,Contour_250K,C4D79E56A905D53E,2.02E+13,103.6818969,1.401936945,0
kml_2625,20,Contour_250K,8F7EC3FC8473CE99,2.02E+13,103.7389114,1.412553756,0
kml_2626,20,Contour_250K,0456AD6A17BF3ECB,2.02E+13,104.0802836,1.412556304,0
kml_2627,20,Contour_250K,9D700FB02488F35D,2.02E+13,103.9586154,1.407189429,0
kml_2628,20,Contour_250K,6797F4FE5B9DB459,2.02E+13,103.8129999,1.4070002,0
kml_2629,20,Contour_250K,25558D969F91AF1F,2.02E+13,103.8126404,1.406777876,0
kml_2630,20,Contour_250K,C861FA634398DCEC,2.02E+13,103.8128202,1.406727234,0
kml_2631,20,Contour_250K,783A1EA3CDC34AD0,2.02E+13,103.8142579,1.40663522,0
kml_2632,60,Contour_250K,2E2E4B898ADDDB3A,2.02E+13,103.7696432,1.406563919,0
kml_2633,20,Contour_250K,0902396047FA2AEA,2.02E+13,103.8142579,1.406526988,0
kml_2634,20,Contour_250K,F6B5137FB5A6A701,2.02E+13,103.7589501,1.406501283,0
kml_2635,40,Contour_250K,453C4813683DB500,2.02E+13,103.6695861,1.406449363,0
kml_2636,40,Contour_250K,D726AC03C89DE0C0,2.02E+13,103.7706764,1.411540751,0
kml_2637,20,Contour_250K,A3C684BA6B9777B4,2.02E+13,103.981215,1.411537211,0
kml_2638,20,Contour_250K,EA297D725C00EFD7,2.02E+13,103.678886,1.411354099,0
kml_2639,20,Contour_250K,3350B2871463D982,2.02E+13,103.876979,1.404923557,0
kml_2640,40,Contour_250K,3884F78AC133854E,2.02E+13,104.0499109,1.404920987,0
kml_2641,20,Contour_250K,49019A7C372B4ED1,2.02E+13,103.7428655,1.404890615,0
